Crash_ID,Damaged_Property
16338943,20 FEET OF ROCK WALL
16338994,"1 METAL POLE, 1 METAL TRASH CAN"
16340470,LIGHT POLE
16340713,STREET LIGHT POLE
16340883,WATER FILLED PLASTIC BARRIERS
16341003,LIGHT MARKERS
16341202,ROCKWALL
16341202,"YELLOW AND BLACK ARROW, WARNING SIGN"
16341506,YIELD SIGN
16341507,FIRE HYDRANT
16341772,4 FT TALL ROCK WALL WITH STEEL LETTERING
16341926,TREE DAMAGE
16341926,MAILBOX DAMAGE
16342621,LIGHT POLE
16342621,RAILROAD SIGN WITH LIGHTS
16342664,GAS METER
16342673,DAMAGE TO RESIDENCE ROCK WALL
16342752,CEMENT BLOCKS WALL DAMAGED- COST $100
16343085,NONE
16343902,ROCK WALL/LANDSCAPING
16344029,DAMAGE TO BUS STOP UNDER CONSTRUCTION
16344931,FENCE/ROCKWALL
16344931,FENCE/ROCKWALL
16345207,DAMAGE TO BRICK FENCE
16345463,"60' METAL 2"" PIPE FENCE"
16346267,"TREES, GUARDRAILING AND ROCKWALL"
16346847,SCHOOL FLASHER POLE
16347061,DAMAGED ROCK WALL
16347392,ROCKWALL AND IRON FENCE
16347675,RAOD SIGN
16347709,DAMAGE FENCING AND DRIVEWAY GATE
16347711,"TRAFFIC LIGHT POLE , CROSSING MODULE"
16348523,DAMAGED FENCE
16348545,STREET LIGHT POLE
16349262,DAMAGE BUILDING WALL AT HMG BUILDING
16349272,10 FEET OF ROCKWALL DAMAGE
16349301,ROCK WALL AND YELLOW RAIL
16349302,BARB WIRED FENCE
16349303,PINE TREE
16349367,GREEN UNDER CABLE BOX
16349368,GUARD RAIL DAMAGE (APPROX 45FT)
16349483,METAL GAURD RAIL ATACHED TO WOODEN POSTS
16349485,"GAURD RAIL WITH WOODEN POSTS. $3,000"
16349486,ROCK WALL
16349488,CHAIN LINK FENCE DAMAGE $500
16349491,"""END SCHOOL ZONE"" AND ""BUS STOP"" SIGNS"
16349515,AT&T TELEPHONE POLE
16349515,BUS STOP BENCH
16350239,TOOL BOX IN THE BACK OF TRUCK DETACHED F
16350536,10 FEET OF GAURD RAIL
16350782,CINDER BLOCK AND WOOD PROPERTY WALL
16350790,"ELECTRICAL POLE/ $5,000"
16350811,WATER LINE
16350811,GAS LINE/METER
16350811,FENCE
16350811,RESIDENCE
16350821,METAL BARRIER
16351010,ONE WAY STREET SIGN AND POLE
16351474,LIGHT POLE / CENTER MEDIAN GUARD RAIL
16351475,SPEED LIMIT SIGN (45)
16351475,"LIGHT POLE ($2,500.00)"
16352877,ILUMINATION POLE / ALUMINUM LIGHT
16352877,LED SIGNAL BOARD
16352877,PEDESTRIAN SIGNAL LIGHT
16352904,WROUGHT IRON FENCE AND WALL TO THE HOUSE
16353355,ROD IRON GATE AND SIDEWALK $500.00
16353416,DAMAGE TO FRONT YARD LANDSCAPING.
16354020,STOP SIGN
16354020,FOUR (4)  4 FT. WOODEN POSTS
16354103,ROD IRON FENCE
16354222,LOOP 375 ROCK WALL
16354226,DAMAGED TREE
16354227,GUARD RAIL DAMAGE/ 12 POLES DAMAGED
16354230,"4 YELLOW BARRIERS, EXTRUDER  COST $19000"
16354264,SEVERAL FENCE POLES
16354296,150 FEET OF GUARDRAIL
16355081,FRONT GATE DAMAGE
16355268,ARROW BOARD TRAILER
16355326,50 FEET OF GUARDRAIL DAMAGE
16355909,"WOODEN ELECTRICAL POLE $10,000.00"
16356204,LIGHT POLE
16356318,APPROXIMAELY 20 FEET OF GUARDRAIL
16357021,FIRE HYDRANT
16357065,TREE
16357170,SCHOOL ZONE LIGHT POLE
16357204,GREEN METAL LIGHT POLE
16357291,DAMAGED CONSTRUCTION SIGN
16357296,HIGHWAY ILLUMINATION POLE
16357567,TREE AND FRONT YARD LANDSCAPE
16357885,CENTER GUARD LINE DAMAGES AND OFF SET
16358032,DAMAGE TO ROCK WALL
16358755,ONE-WAY STREET SIGN
16358861,"LIGHT POLE  ($3,400)"
16359256,ROCK WALL (8702 AND 8700 APARICIO DRIVE)
16359271,CEMENT PILLAR/CEMENT WALL
16359274,MEDIAN LANSCAPING
16359286,UTILITY BOX
16359404,ONE WAY ROAD SIGN
16359741,ROCK WALL
16359891,SMALL WARNING SIGN
16359993,IRON POST
16359993,METAL AND WOOD DOG FENCING AND HOUSE
16359993,1964 TRAVEL TRAILER FRONT STAND
16359993,"50"" TRAMPOLINE FRAME"
16360128,GAURD RAIL
16360174,APPROX 150 FEET OF CHAINLINK FENCE
16360902,10 FT OF ROCK WALL
16360920,METAL GUARDRAIL
16361604,20 YARDS OF TENSION CABLE AND POSTS
16361932,LINE POST $50 EACH
16362156,"CEMENT ROCK WALL/ CHAINLINK FENCE $7,000"
16362726,BRICK MAIL BOX
16362726,PALM TREE
16362739,ROCK WALL
16362882,2 5 FEET METAL POLE WITH A YELLOW REFLEC
16363227,MINOR ROCK WALL DAMAGE AT HOME
16363282,"GLASS FRONT, DRYWALL PARTITION, COUNTER"
16363353,ROCK WALL
16363437,STOP SIGN
16363586,ROCK WALL
16363586,GRASS
16363659,LANDSCAPE TREE
16363744,2 WOODEN POST TO GUARDRAIL
16363770,ROCKS STREWN ABOUT. BUSHES IN TACT.
16363874,CITY POSTED SIGN
16364009,NORTH SIDE BUILDING CORNER APT 29F
16364018,CHAIN-LINK FENSE
16364724,ROCK WALL
16365203,BRICK MAIL BOX AND SHORT ROCK WALL
16365643,MID SIZE TREE AND FOUR FEET OF ROCKWALL
16365644,STREET LIGHT POLE
16365665,FENCE DAMAGE
16365816,44' WOODEN ELECTRIC POLE $3500
16366468,TOTALING DAMAGE TO ROCK WALL
16366501,SCRATCH MARKS
16366687,CHAIN LINK FENCE
16366692,TRAFFIC SIGNAL POLE
16367249,METAL STREET SIGN POLE
16367265,METAL POLE
16367419,APPROXIMATELY 30 FT GUARD RAIL
16367494,LIGHT POST
16367505,ROCK WALL
16367791,TRAFFIC SIGNAL CONTROL BOX
16367804,METAL SIGNAL LIGHT POLE
16368340,2- STORE SHELVES/ STORE STRUCTURE- $2200
16368340,BRICK WALL/ OUTER STRUCTURE- $1000
16368340,2- INDUSTRIAL WINDOWS AND FRAME- $2800
16368540,METAL FENCE
16369125,ROCK WALL
16369134,WATER LINE AT THE LISTED ADDRESS
16369237,LEFT FRONT GARAGE CORNER
16369563,PEDESTRIAN TRAFFIC CONTROL SIGNAL
16369842,CONCRETE TRENCH DRAIN
16369847,LANDSCAPING
16369847,STREET SIGN
16370052,DAMAGED BUSH
16370052,DAMAGED CABLE BOX
16370841,RIGHT LANE MUST TURN SIGN AND POLE
16370989,100' METAL GUARD RAIL / WOODEN POLES
16370989,ADVISORY SIGNS
16370989,100' OF CEMENT CURB
16371125,APPROX. 10' OF GUARDRAIL WAS DAMAGED.
16371372,TXDOT MEDIAN
16371666,ELECTRICAL BOX
16372126,"ROCK WALL OF HOME DAMAGE, ABOUT $1000"
16372307,IRON LINK FENCE BENT/METAL POLE DENT
16372424,"""NO PARKING"" SIGN BENT"
16372879,STRUCTURE TO BULD / DAMAGE TO WINDOWS /
16372887,FLAG POLE SCUFF
16373291,WROUGHT IRON FENCE
16373314,EXIT RAMP SIGN FOR AIRWAY
16374123,HIGHWAY CONCRETE WALL / UNDERPASS
16374175,20 FT OF GAURDRAIL
16374175,STOP SIGN
16374914,"1 WOOD UTILITY POLE, ID:AUS 16-07 (EAST)"
16375189,NO PARKING SIGN AND POLE
16375189,BUS STOP SIGN AND POLE
16375189,ROCK WALL
16375227,WATER BACKFLOW PREVENTER
16375876,PEDESTRIAN SIGNAL STANDARD
16375876,75' METAL / WOOD GUARD RAIL
16375876,MULTI SIGN STANDARD
16375876,IMPACT BARRIER TRACK SYSTEM
16375970,TRAFFIC SIGNAL LIGHT
16376002,GUARD RAIL DAMAGE (APPROX. 50FT)
16376004,LANDSCAPING
16376004,ROCKWALL
16376006,GUARDRAIL (20 FEET)  AND WOODEN POSTS
16376041,BUS STOP SIGN #4032
16376207,STOP SIGN
16376208,APPROXIMATELY 80 FEET GUARD RAIL DAMAGE
16376213,SMALL WOODEN STORAGE ROOM
16376213,REAR FENCE
16376257,ROCK WALL ON HOME OWNERS PROPERTY
16377111,STREET SIGNAL/MEDIAN/SOUTHSIDE
16377294,ROCK WALL
16377976,DOWNED CROSS WALK SIGN
16377979,DAMAGED ROCK WALL/ CRACKED
16377980,BROKEN CURB
16378038,CHAIN LINK FENCE
16378875,2010 CARSON TRAILER TX-786107J / $600
16379603,"DAMAGE TO SIDEWALK, DITCH WALL"
16379604,METAL GATE
16379692,TWO YELLOW ARROW TRAFFIC SIGNS
16379692,TWO BUS BENCHES
16379718,20 FEET OF GUARDRAIL DAMAGE
16379721,SPEED LIMIT SIGN
16380833,APPROXIMATELY 50 FEET OF GUARDRAIL
16380834,CHAIN LINK FENCE
16381257,"WATER BARRIERS, FENCE PANELS, SCAFFOLDIN"
16381490,METAL ELECTRIC POWER BOX #69908
16381490,WATER METER BOX
16381490,WOODEN LIGHT STANDARD #C10961
16381766,15' SECTION ROCK WALL
16381766,WROUGHT IRON FENCING
16382349,YELLOW ARROW SIGN
16382349,ROCK WALL
16382431,15 FEET OF CINDER BLOCK FENCE DAMAGED
16383438,"10 FTCINDER BLOCK WALL EST.  $1,000.00"
16383484,DAMAGE ON LEFT SIDE OF SIGN
16383528,8 WOODEN POLE BARRIERS AND POLE SIGN
16383528,LANDSCAPE
16383892,DAMAGE TO APARTMENT BUILDING STRUCTURE
16383982,APPROXIMATELY 87 FEET OF GUARD RAIL
16384018,1 ELECTRICAL WOOD POLE
16384297,CABLE BARRIER
16384527,"METAL CHAIN LINK FENCE, GATE AND POSTS."
16384611,DIRECTIONAL STREET SIGN
16384611,LANDSCAPE BUSCH $200
16384689,TREE KNOCKED DOWN IN MEDIAN
16384762,ROCK WALL
16384764,NONE
16385920,2820 GRANT RESIDENCE FRONT WALL
16386078,TRAFFIC CONTROL BOX OFF FOUNDATION
16386086,ROCK WALL
16386291,NONE
16386454,STREET LIGHT POLE
16386457,DAMAGED CROSSWALK SIGN
16386560,WOODEN POLE KNOCKED DOWN
16386640,LIGHT POLE
16386747,MAIL BOX
16387366,LANDSCAPE  AND ROCKS
16387380,MAILBOX AND BUSH
16387382,ROCK WALL AND WROUGHT IRON
16387457,METAL GUARD RAIL
16387647,GATE POLE/WALKING RAMP HANDRAIL
16387903,NO VISIBLE DAMAGE TO TELEPHONE POLE
16387911,PEDESTRIAN CROSSING SIGNAL LIGHT
16387949,GUARD RAIL DAMAGE
16388751,GUARD RAIL (CABLE BARRIER)
16388755,METAL GUARDRAIL
16388758,ROCK WALL
16388762,"PALM TREE, TRUNK DAMAGE"
16388762,VEGETATION AND LANDSCAPE
16390365,STRUCK UTILITY POLE
16390400,TRAFFIC SIGN
16390450,FIRE HYDRANT
16390456,TRAFFIC SIGN WITH POST
16390463,"SHOPPING CENTER SIGN, DAMAGE TO POLE."
16390469,BLUE TXDOT SIGN
16390532,BRICK BUILDING / ROCKWALL / WROUGHT IRON
16390684,BARBED WIRE FENCE
16390939,DAMAGE TO SIGNAL LIGHT
16390991,STOP SIGN SLANTED ON ITS SIDE.
16391232,10 FEET OF METAL FENCE
16391265,20 FEET GUARDRAIL
16391268,CHAIN LINK FENCE
16391293,CEMENT BARRIER
16391371,GREEN CONCRETE POLE
16391679,40 FEET OF CHAIN LINK FENCE
16391679,GAS METER
16391679,12 FT HIGH BY 30 INCHES WIDE ROCK PILLAR
16391794,WOODEN TELEPHONE
16391879,STOP SIGN
16391879,ELECTRIC UTILITY POLE
16391886,CABLE BOX
16392176,BRICK MAIL BOX
16392322,30 FEET OF WIRE FENCING
16392325,GAURDRAIL
16392361,25 FEET OF CEMENT WALL/FENCE
16392532,STOP/STREET SIGN
16392734,LIGHT POLE
16392761,LARGE CACTUS
16392761,APPROXIMATELY 40 FT OF CHAIN LINK FENCE
16392805,NO PARKING SIGN
16394074,CHAIN LINK FENCE
16394078,CRUSHED BLUE TRASH BIN
16394078,10FT CINDER BLOCK WALL
16394603,LIGHT POLE
16395231,MAN HOLE COVER
16395231,SCHOOL ZONE SIGNAL POLE
16395249,MULTIPLE STREET SIGNS
16395311,"20' OF WROUGHT IRON FENCE, 5' TALL"
16395316,200 FT OF GUARDRAIL
16395321,50 FEET OF CHAINLINK FENCE $1000.00
16396190,10' OF CEMENT BARRIER
16396859,100 FEET OF METAL RAILING
16397268,DAMAGED CACTUS
16397271,EXTRUDER TERMINAL
16397337,20 FT GUARD RAIL
16397396,CHAIN LINK FENCE
16397677,5 POSTS OF THE CABLE BARRIER
16397740,MEDIUM SIZED TREE / $300
16397853,WARNING SIGN DAMAGED /CEMENT BARRIER
16398042,AT&T COMMUNICATION BOX
16398042,CONCREAT / MARBLE SLAB
16398045,LIGHT POLE
16398770,CABLE BOX
16398770,"30 MPH STREET SIGN,."
16398770,ROCK WALL
16398831,ROCK WALL AND WROUGHT IRON GATE: $2500
16399248,CHAIN LINKED FENCE
16399255,ROCK STRUCTURE HOUSING A MAILBOX
16399272,GAURD RAIL
16399272,GAURD RAIL DAMAGE
16399276,TREE
16399491,CEMENT BENCH
16399491,PARKING LOT LIGHT POLE
16399504,ROD IRON FENCE
16399546,DAMAGED BRICK PILAR
16399558,ELECTRICAL BOX
16399604,GUARDRAILS
16399625,25 FT. OF ROD IRON FENCE
16399625,BROKEN TAIL LAMP FROM 1996 CHEVROLET VAN
16399625,30 MPH STREET SIGN
16399750,8 FEET OF METAL GUARD RAIL
16399797,APPROXIMATELY 25 FT OF METAL FENCING
16399800,NONE
16400792,TURN ONLY SIGN
16401013,4 FEET OF ROCK WALL
16401182,GUARDRAIL DAMAGE
16401227,YIELD SIGN
16401279,G1 SHAMALEY FORD
16401490,DAMAGE TO ROCKWALL.
16402182,LANDSCAPING
16402721,CAR PORT COVER
16402721,CEMENT ROCK WALL (6033/6029 REDSTONE LN)
16403774,TREE DAMAGE
16403774,BRICK WALL (APARTMENT SIGN)
16403808,TRAFFIC CONTROL WARNING DEVICE
16404311,ICE ON BRIDGE SIGN
16404801,STREET LIGHT AND POLE
16404801,5 BUSHES
16405802,6 ' TALL CHAIN LINK FENCE/TARP
16406959,6 FT. IRON FENCE
16407074,ROCK WALL
16407239,CANOPY
16407605,BRICK PARTITION BETWEEN GARAGE DOORS
16407671,TWO POLES
16407671,ONE PORTA POTTY
16407671,ONE METAL TRASH BIN
16407898,3 POLES IN 100 FEET OF CABLE BARRIER
16407901,35 FEET OF GUARD RAIL
16408142,LANDSCAPE DAMAGE/ WALL DAMAGE
16410329,CHAINLINK FENCE
16410376,DAMAGE TO CORNER OF ROCK WALL
16410564,CEMENT GUARDRAIL
16410593,U.S. POSTAL MAILBOXES DESTROYED
16410595,1 PINE TREE SNAPPED
16410909,30 FEET OF GUARD RAIL DAMAGE
16410911,GUARD RAIL
16411499,CEMENT WALL
16411761,ROCK WALL DAMAGE - 2 SECTIONS
16411855,IRON FENCE DAMAGED
16412032,30 FEET OF GUARD RAIL
16412033,30 FEET OF GUARDRAIL
16412060,CONCRETE PILLAR SURROUNDING CABLE BOX
16412681,SPECTRUM  WOOD POLE
16413050,CHAIN LINK FENCE/STUCCO WALL
16413674,ROCK WALL
16413674,ROCKWALL
16413684,ROCK WALL
16413768,STOP SIGN AND STREET NAME SIGN/POLE
16414165,ROCK WALL
16414331,ROCK WALL DAMAGE
16414634,SIGNAL LIGHT POLE
16414779,SIGNAL LIGHT POLE AND SIGNAL LIGHT
16414802,DAMAGED MAILBOX
16415125,STOP SIGN
16415689,LANDSCAPE/ TREE
16415881,APARTMENT 1
16416223,CONTROL BOX/ENTRY GATE/LAMP POST
16416252,GUARD RAIL
16416314,15-20 FT OF FENCE TO INCLUDE GATE/POLE
16416423,20 FEET OF CHAIN LINK FENCE
16416423,HIGHWAY LIGHT POLE
16416879,CONCRETE CURB SIDE
16416880,TRAFFIC CONTROL SIGNAL LIGHT POLE
16417392,DAMAGED GUARDRAIL
16417516,GUARD RAIL
16417555,DAMAGE TO METAL GUARDRAIL
16417563,YIELD SIGN
16417563,TURN ARROW SIGN
16417688,ROCK WALL- COST $2500
16417808,PEDESTRIAN SIGNAL LIGHT
16417866,ROCK WALL
16418392,GUARD RAIL DAMAGE
16418405,ELECTRICAL POLE (EAST SIDE OF HARDAWAY)
16418485,"ROCK WALL/FENCE GATE, AND TREE"
16418485,"CINDER BLOCK/ CEMENT WALL, AND PORCH"
16418536,WHITE IRON FENCE IN FRONT YARD
16418537,LANDSCAPING IN TRAFFIC CIRCLE
16418648,15 FEET OF WIRE FENCE AND 3 WOODEN POLES
16418649,CABLE POLE
16418656,CABLE BOX
16418656,RESIDENCE GARAGE DOOR
16418656,OUTSIDE WATER LINE
16418656,RESIDENCE GARAGE NORTH WALL
16418659,LANDSCAPING (APPRX 20-30 FT MISC DAMAGE)
16418778,"ROCK/CEMENT WALL, $3,000"
16418871,METAL GATE
16419764,ELECTRICAL BOX
16419764,ROCK WALL
16419881,TRAFFIC CONTROL DEVICE POLE
16420051,"DAMAGED FENCE, GATE, AND CAR PORT"
16420157,APPROX. 80 FT. FENCE & WATER LINE DAMAGE
16421018,DONT WALK SIGN
16421113,GREEN TELECOMMUNICATIONS POST
16421113,NO PARKING SIGN
16422022,SEVERAL BUSHES / SHRUBS
16422341,BICYCLE
16422679,5 FT OF ROCKWALL DAMAGE
16422927,RESIDENTIAL DUPLEX
16423190,WOODEN LIGHT POLE
16423190,BRICK FRONT WALL
16423299,COLLAPSABLE IMPACT TRAFFIC BARREL
16423345,STREET/STOP SIGN REMOVED FROM ST. CORNER
16424119,STOP SIGN
16424234,FIRE HYDRANT
16424437,FOUR TREES
16424821,WHITE 2013 FORD EXPLORER
16424821,SILVER 2013 SUBARU OUTBACK
16425031,RANCH FENCE DAMAGE
16425031,GUARDRAIL DAMAGE
16425178,STREET POLE
16425182,LIGHT POLE
16425219,POWER LINE POLE
16425223,1 ELECTRIC POLE KNOCKED DOWN BY VEHICLE
16425506,3 FEET OF IRON GATE
16426967,5' CHAIN LINK FENCE/2 METAL FENCE POLES
16427237,"PAVEMENT DAMAGE, HIGHCENTER RUTS"
16427336,SIGNAL LIGHT AND STREET LIGHT POLE
16427374,20 FEET WROUGHT IRON FENCE
16427469,ELECTRIC LIGHT POLE
16427473,BROKEN PEDESTRIAN WALK SIGNAL
16428288,POSSIBLE DAMAGE TO RAIL ROAD TRACKS.
16429329,WATER METER FRAME
16429329,FLOOR CEMENT AND CEMENT POLE
16429368,CABLE BARRIER SYSTEM-LINE POST(S)
16429415,PARK SIGN
16429643,BARBED WIRE FENCING DAMAGE.
16430050,CENTER MEDIAN LANDSCAPING
16430083,40 FEET OF STEEL GUARDRAIL
16430085,DOCK DOORS
16430160,GUARD RAIL
16430219,TX DOT GREEN IN COLOR SIGN
16430229,DAMAGED HIGH PRESSURE  GAS TAP
16430230,MAILBOX MADE OUT OF BRICKS
16430231,10 FEET OF DAMAGED FENCE
16430232,SCHOOL CROSSING SIGN
16430682,BASE OF LIGHT POLE
16430853,1 STANDARD ELECTRIC LIGHT POLE/SOLAR
16431464,DAMAGED CHAIN LINK GATE
16431464,DAMAGED 20 FEET OF CHAIN LINK FENCE
16431709,10 FT WOODEN ELECTRICAL POST
16431709,PEDESTRIAN TRAFFIC CONTROL LIGHT
16431709,"""ONE WAY"" STREET SIGN"
16431709,HIGH VOLTAGE ILLUMATION BOX
16431712,ROCK WALL
16431712,PEDESTRIAN PUSH TO CROSS POLE
16431714,TWO FOOT ROCK WALL
16431844,STREET LIGHT
16432050,"TWO PINE TREES, FENCE DAMAGE"
16432050,CURBING
16432277,DAMGED CHAIN LINKED FENCE
16432288,WOODEN BARRIER DAMAGED
16432289,100 YARDS OF CENTER GUIDE WIRE / DIVIDER
16432309,ROCK WALL
16432309,LIGHT POLE DAMAGE
16432451,ELECTRIC POLE BROKEN IN HALF
16432454,WALL TO HOME PUSHED IN
16432458,DAMAGED ROCK WALL
16432461,DAMAGED CHAIN FENCE
16432914,METAL GUARD RAIL
16433340,INTERIOR/EXTERIOR STRUCTURE DAMAGE
16433928,YEL/BLK DIAGONAL CONSTRUCTION METAL SIGN
16434023,CONCRETE MEDIAN SUSTAINED MINOR DAMAGE
16434106,TRASH CAN
16434107,SHOPPING CART
16435062,APPROXIMATELY $500 OF DAMAGED LANDSCAPE
16435489,$5000 2 SNAPPED SUSPENSION WIRES
16435606,APARTMENT COMPLEX WALL
16436869,LIGHT POLE WAS KNOCKED DOWN
16436992,DAMAGED ROCK WAL
16436994,CURB SIDE BUSH ($100 WORTH)
16437821,GAS METER
16437913,WOODEN ELECTRIC POLE
16437941,DAMAGED ROCKWALL
16437944,AT&T UTILITY BOX
16437945,"STREET SIGN ""RIGHT LANE MUST TURN RIGHT"""
16437958,GARAGE DOOR WAS CRASHED INTO
16437971,"GUARD RAIL AND WOOD POLES $3,000"
16437972,"LIGHT POLE DAMAGE, BROKEN LAMP"
16437972,TREE DAMAGED ON SIDEWALK
16437972,STREET SIGN DAMAGE (CENTER LANE ONLY)
16438409,FRONT YARD ROCK WALL
16439138,ROCK WALL
16439445,BARRIER POLE
16439944,POLE LIGHT STAND
16439944,WALK RAIL FOR STAIRS
16440211,METAL TRAFFIC RAIL
16440307,20 FEET OF WOOD FENCE AND ROCK WALL
16440307,ROCK WALL
16441145,METAL LIGHT POST
16441244,TREE / CINDER BLOCK WALL
16441673,STOP SIGN DAMAGED BY UNIT 1
16442041,BARRIER (WATER LINE)
16442205,CESAR CHAVEZ HIGHWAY 375 HIGHWAY SIGN
16442208,ROAD SIGN WATCH FOR ICE ON BRIDGE
16442524,FIRE HYDRANT DAMAGED
16442526,CEMENT BARRICADE
16443264,LIGHT POLE
16443271,LANDSCAPING
16443686,SMALL ROCKWALL
16443795,"ELECTRIC  POLE, TRANSFORMER W/ WIRES"
16443872,LIGHT POLE
16443952,20 FEET OF DAMAGED GAURD RAIL
16446736,BUS STOP BENCH
16446739,ROADWAY PILLAR
16446744,"$2,500 GAURDRAIL"
16446747,8801 COSMOS (RESIDENTIAL DWELLING)
16446749,FIRE HYDRANT THAT COSTS $1200
16446916,1 ORANGE TRAFFIC CONTROL MARKER
16447217,FIRE HYDRANT
16447427,FIRE HYDRANT
16449173,GUARDRAIL
16449174,METAL LIGHT POST
16449543,6 FT ROCK WALL
16449812,GUARDRAIL DAMAGE
16449813,GAS METER
16449814,CHAIN LINK GATE
16449844,MINOR DAMAGE TO GAS METER
16449860,APPROX 20 FT DAMAGE TO GUARDRAIL
16449866,20-25 FT WOODEN POLE
16450815,DAMAGE TO FRONT OF TRAIN/ HEADLIGHT
16450884,1-FUEL DISPENSER
16451283,200 FT BARRIER
16451286,STOP SIGN POLE
16451288,"$2,000 IN WINDOWS , WALL AND MECHANDISE"
16451363,ROCK MAILBOX WAS DAMAGED
16451561,VEHICLE KNOCKED DOWN TWO LIGHT POSTS
16451940,GUARD RAILS
16451944,METAL GUARDRAIL
16451996,LIGHT POST $500
16451996,2 LARGE TREES = $800 TOTAL
16452144,7 ORANGE WATER TRAFFIC BARRIERS.
16453062,METAL POLE WITH SIGN (KEEP LEFT)
16453373,YELLOW POLE
16453757,GUAURD RAIL ON THE I-10
16453760,IRON AND PLASTIC GUARD RAILS
16453955,ROCK WALL AND WALL TO A RESIDENCE
16454310,TXDOT SIGN
16454332,ROCK WALL
16454428,MEDIAN  (CEMENT CHIPPED ALONG CURB)
16456020,PORT-A-POTTY
16456197,"BARRICADE DAMAGED, CONES DAMAGED"
16456289,3 FEET OF ROCK WALL KNOCKED DOWN $400
16456731,GREEN AT&T CABLE TUBE KNOCKED OVER
16456873,SMALL TREE / ROCK PARKWAY
16456908,ROCK WALL
16457158,DAMAGE TO STREET SIGN
16457314,RAIL
16457318,DAMAGED LIGHT POLE
16457346,40 FT GASH ON ROADWAY
16457347,2 FOOT BY 5 FEET OF CINDER BLOCK WALL
16457362,GUARDRAIL DAMAGE
16457728,20 FEET OF GUARDRAIL
16457747,FIRE HYDRANT
16457752,CEMENT BARRIER
16457756,YIELD SIGN KNOCKED DOWN.
16457895,FIRE HYDRANT
16457895,STREET SIGN
16459825,CABLE BARRIER
16459907,BRICK MAIL BOX
16460306,ROCK AND IRON WALL
16460420,ELECTRIC WOOD POLE
16460512,LANDSCAPING DAMAGES TO CURB WHERE UNIT 2
16460526,METAL POLE DENTED
16460724,LIGHT POLE
16460724,LIGHT/CABLE BEARING POLE
16460768,IRON FENCE IN FRONT OF HOUSE
16460769,APPROXIMATE 50FT OF FT.BLISS FENCE LINE
16460888,5 FOOT LONG CEMENT PILLAR
16461584,TURNING ROAD SIGN
16461939,BROKEN LIGHT POLE
16462356,DAMAGE TO ROCK WALL AND RESIDENCE
16462400,PILLAR INFRONT OF 12040 TIERRA ESTE #206
16462717,ELECTRICALLY OPERATED GATE SYSTEM
16462845,DAMAGED ROCK WALL
16463202,STOP SIGN
16463291,20 FEET OF CHAIN LINK FENCE
16463389,30 FT OF BARB WIRE / WOODEN POST
16463402,LIGHT POOL AT EMERALD PARK AND ASTORIA
16463443,$2500 IN DAMAGES TO BROKEN ROCK WALL
16465006,ROCK WALL
16465073,WATER FOUNTAIN AND LANDSCAPING DAMAGE
16465335,ELECTRIC WOODEN POLE
16465831,STREET SIGN $500
16466156,TRAFFIC CONTROL SIGNAL LIGHT POLE
16466564,GUARD RAIL BENT
16467037,"40 FEET OF CHAIN LINK FENCE ($5,000)"
16467510,STREET SIGN AND STOP SIGN
16467510,FIRE HYDRANT
16467665,15 FT OF CEMENT BLOCK WALL
16467665,1 TREE
16469141,MAIL BOX
16469629,DAMAGED WOOD POLE
16469781,2 USPS MAILBOXES - $2000.00
16469783,GUARDRAIL DAMAGE
16469790,WRONG WAY SIGN
16469993,METAL BUS STOP BENCH
16470317,BIGTEX TRAILER VIN #16VEX1825H2053231
16470372,TXDOT WATER-FILLED BARRIERS CRUSHED
16470719,20 FEET OF CHAIN LINK FENCE DAMAGED
16470719,20X20 PHONE BOX DAMAGED
16470725,BUSHES
16470729,STREET LIGHT AND POLE
16470803,TURN SIGNAL LIGHT POLE
16470937,CONTROL TRAFFIC SIGN
16470939,TXDOT CAMERA POLE
16470957,LIGHT POLE
16470958,BRICK WALL
16471019,GUARD RAIL DAMAGE
16471371,STOP SIGN
16471372,14 FOOT OF CINDERBLOCK WALL
16471528,DAMAGE GUARDRAIL
16471560,DAMAGED HEDGE BUSH $400
16471563,30FT GUARD RAIL WITH 3 WOODEN POST DOWN
16471596,LANDSCAPING TREE AND BUSHES
16471719,YELLOW CONCRETE POLE
16473329,IRRIGATION PUMP EQUIPMENT
16473329,IRRIGATION EQUIPMENT
16473525,CABLE UNDERGROUND WIRE POLE
16473856,ELECTRICITY POLE DAMAGE
16473973,CABLE LINES ON THE GROUND
16474439,CONCRETE BARRIER
16474531,LANDSCAPING (PENDING DAMAGE AMOUNT)
16474531,CROSSWALK SIGN  $700.00
16474916,5 FEET OF CHAIN LINK FENCE
16474938,ROCK WALL
16475628,ROCK WALL AND LANDSCAPING
16475997,"LIGHT POLE & WIRING EST. $14,000"
16476669,MAIL BOX
16476681,ELECTRIC LIGHT POLE
16476707,DAMAGED CINDERBLOCK AND METAL CHAIN
16476805,HIT A PALM TREE IN A PRIVATE DRIVE
16476838,10 FEET OF BUSHES IN CENTER MEDIAN
16477179,"GUARD RAIL, MEDIAN CABLES"
16478599,WROUGHT IRON / ALUMINUM FENCING 24 FEET
16479158,SILVER ELECTRIC BOX
16480156,DAMAGE TO 5 CENTER DIVIDER POLES
16480722,GUARDRAIL DAMAGE
16480732,DAMAGED ROCKWALL.
16480928,TREE
16480928,STREET SIGN
16481492,CROSSWALK CONTROL DEVICE
16482103,GUARDRAIL DAMAGE
